kodeprov,namaprov,kodekab,namakab,kodekec,namakec
6728,SUMATERA UTARA,11743,KOTA MEDAN,11897,MEDAN TIMUR
6728,SUMATERA UTARA,11743,KOTA MEDAN,11793,MEDAN TUNTUNGAN
6728,SUMATERA UTARA,12122,KOTA PADANG SIDEMPUAN,12199,PADANGSIDIMPUAN ANGKOLA JULU
6728,SUMATERA UTARA,12122,KOTA PADANG SIDEMPUAN,12153,PADANGSIDIMPUAN BATUNADUA
6728,SUMATERA UTARA,12122,KOTA PADANG SIDEMPUAN,12169,PADANGSIDIMPUAN HUTAIMBARU
6728,SUMATERA UTARA,12122,KOTA PADANG SIDEMPUAN,12140,PADANGSIDIMPUAN SELATAN
6728,SUMATERA UTARA,12122,KOTA PADANG SIDEMPUAN,12180,PADANGSIDIMPUAN TENGGARA
6728,SUMATERA UTARA,12122,KOTA PADANG SIDEMPUAN,12123,PADANGSIDIMPUAN UTARA
6728,SUMATERA UTARA,11916,KOTA PEMATANGSIANTAR,11925,SIANTAR BARAT
6728,SUMATERA UTARA,11916,KOTA PEMATANGSIANTAR,11949,SIANTAR MARIHAT
6728,SUMATERA UTARA,11916,KOTA PEMATANGSIANTAR,11971,SIANTAR MARIMBUN
6728,SUMATERA UTARA,11916,KOTA PEMATANGSIANTAR,11957,SIANTAR MARTOBA
6728,SUMATERA UTARA,11916,KOTA PEMATANGSIANTAR,11942,SIANTAR SELATAN
6728,SUMATERA UTARA,11916,KOTA PEMATANGSIANTAR,11965,SIANTAR SITALASARI
6728,SUMATERA UTARA,11916,KOTA PEMATANGSIANTAR,11917,SIANTAR TIMUR
6728,SUMATERA UTARA,11916,KOTA PEMATANGSIANTAR,11934,SIANTAR UTARA
6728,SUMATERA UTARA,11978,KOTA SIBOLGA,11985,SIBOLGA KOTA
6728,SUMATERA UTARA,11978,KOTA SIBOLGA,11995,SIBOLGA SAMBAS
6728,SUMATERA UTARA,11978,KOTA SIBOLGA,11990,SIBOLGA SELATAN
6728,SUMATERA UTARA,11978,KOTA SIBOLGA,11979,SIBOLGA UTARA
6728,SUMATERA UTARA,12000,KOTA TANJUNG BALAI,12026,DATUK BANDAR
6728,SUMATERA UTARA,12000,KOTA TANJUNG BALAI,12032,DATUK BANDAR TIMUR
6728,SUMATERA UTARA,12000,KOTA TANJUNG BALAI,12014,SEI TUALANG RASO
6728,SUMATERA UTARA,12000,KOTA TANJUNG BALAI,12001,TANJUNG BALAI SELATAN
6728,SUMATERA UTARA,12000,KOTA TANJUNG BALAI,12008,TANJUNG BALAI UTARA
6728,SUMATERA UTARA,12000,KOTA TANJUNG BALAI,12020,TELUK NIBUNG
6728,SUMATERA UTARA,12081,KOTA TEBING TINGGI,12106,BAJENIS
6728,SUMATERA UTARA,12081,KOTA TEBING TINGGI,12098,PADANG HILIR
6728,SUMATERA UTARA,12081,KOTA TEBING TINGGI,12082,PADANG HULU
6728,SUMATERA UTARA,12081,KOTA TEBING TINGGI,12090,RAMBUTAN
6728,SUMATERA UTARA,12081,KOTA TEBING TINGGI,12114,TEBING TINGGI KOTA
6728,SUMATERA UTARA,9727,LABUHANBATU,9749,BILAH BARAT
6728,SUMATERA UTARA,9727,LABUHANBATU,9760,BILAH HILIR
6728,SUMATERA UTARA,9727,LABUHANBATU,9774,BILAH HULU
6728,SUMATERA UTARA,9727,LABUHANBATU,9818,PANAI HILIR
6728,SUMATERA UTARA,9727,LABUHANBATU,9827,PANAI HULU
6728,SUMATERA UTARA,9727,LABUHANBATU,9807,PANAI TENGAH
6728,SUMATERA UTARA,9727,LABUHANBATU,9799,PANGKATAN
6728,SUMATERA UTARA,9727,LABUHANBATU,9739,RANTAU SELATAN
6728,SUMATERA UTARA,9727,LABUHANBATU,9728,RANTAU UTARA
6728,SUMATERA UTARA,6729,LABUHANBATU SELATAN,6741,KAMPUNG RAKYAT
6728,SUMATERA UTARA,6729,LABUHANBATU SELATAN,6730,KOTAPINANG
6728,SUMATERA UTARA,6729,LABUHANBATU SELATAN,6782,SILANGKITANG
6728,SUMATERA UTARA,6729,LABUHANBATU SELATAN,6772,SUNGAI KANAN
6728,SUMATERA UTARA,6729,LABUHANBATU SELATAN,6757,TORGAMBA
6728,SUMATERA UTARA,6789,LABUHANBATU UTARA,6820,AEK KUO
6728,SUMATERA UTARA,6789,LABUHANBATU UTARA,6862,AEK NATAS
6728,SUMATERA UTARA,6789,LABUHANBATU UTARA,6812,KUALUH HILIR
6728,SUMATERA UTARA,6789,LABUHANBATU UTARA,6790,KUALUH HULU
6728,SUMATERA UTARA,6789,LABUHANBATU UTARA,6804,KUALUH LEIDONG
6728,SUMATERA UTARA,6789,LABUHANBATU UTARA,6875,KUALUH SELATAN
6728,SUMATERA UTARA,6789,LABUHANBATU UTARA,6829,MARBAU
6728,SUMATERA UTARA,6789,LABUHANBATU UTARA,6848,NA IX - X
6728,SUMATERA UTARA,8094,LANGKAT,8302,BABALAN
6728,SUMATERA UTARA,8094,LANGKAT,8095,BAHOROK
6728,SUMATERA UTARA,8094,LANGKAT,8358,BATANG SERANGAN
6728,SUMATERA UTARA,8094,LANGKAT,8323,BESITANG
6728,SUMATERA UTARA,8094,LANGKAT,8168,BINJAI
6728,SUMATERA UTARA,8094,LANGKAT,8350,BRANDAN BARAT
6728,SUMATERA UTARA,8094,LANGKAT,8289,GEBANG
6728,SUMATERA UTARA,8094,LANGKAT,8240,HINAI
6728,SUMATERA UTARA,8094,LANGKAT,8133,KUALA
6728,SUMATERA UTARA,8094,LANGKAT,8387,KUTAMBARU
6728,SUMATERA UTARA,8094,LANGKAT,8274,PADANG TUALANG
6728,SUMATERA UTARA,8094,LANGKAT,8311,PANGKALAN SUSU
6728,SUMATERA UTARA,8094,LANGKAT,8398,PEMATANG JAYA
6728,SUMATERA UTARA,8094,LANGKAT,8115,SALAPIAN
6728,SUMATERA UTARA,8094,LANGKAT,8368,SAWIT SEBERANG
6728,SUMATERA UTARA,8094,LANGKAT,8220,SECANGGANG
6728,SUMATERA UTARA,8094,LANGKAT,8151,SEI BINGEI
6728,SUMATERA UTARA,8094,LANGKAT,8334,SEI LEPAN
6728,SUMATERA UTARA,8094,LANGKAT,8176,SELESAI
6728,SUMATERA UTARA,8094,LANGKAT,8376,SIRAPIT
6728,SUMATERA UTARA,8094,LANGKAT,8191,STABAT
6728,SUMATERA UTARA,8094,LANGKAT,8254,TANJUNG PURA
6728,SUMATERA UTARA,8094,LANGKAT,8204,WAMPU
6728,SUMATERA UTARA,10227,MANDAILING NATAL,10505,BATAHAN
6728,SUMATERA UTARA,10227,MANDAILING NATAL,10453,BATANG NATAL
6728,SUMATERA UTARA,10227,MANDAILING NATAL,10343,BUKIT MALINTANG
6728,SUMATERA UTARA,10227,MANDAILING NATAL,10588,HUTA BARGOT
6728,SUMATERA UTARA,10227,MANDAILING NATAL,10355,KOTANOPAN
6728,SUMATERA UTARA,10227,MANDAILING NATAL,10392,LEMBAH SORIK MARAPI
6728,SUMATERA UTARA,10227,MANDAILING NATAL,10485,LINGGA BAYU
6728,SUMATERA UTARA,10227,MANDAILING NATAL,10554,MUARA BATANG GADIS
6728,SUMATERA UTARA,10227,MANDAILING NATAL,10437,MUARA SIPONGI
6728,SUMATERA UTARA,10227,MANDAILING NATAL,10638,NAGA JUANG
6728,SUMATERA UTARA,10227,MANDAILING NATAL,10524,NATAL
6728,SUMATERA UTARA,10227,MANDAILING NATAL,10614,PAKANTAN
6728,SUMATERA UTARA,10227,MANDAILING NATAL,10308,PANYABUNGAN BARAT
6728,SUMATERA UTARA,10227,MANDAILING NATAL,10228,PANYABUNGAN KOTA
6728,SUMATERA UTARA,10227,MANDAILING NATAL,10296,PANYABUNGAN SELATAN
6728,SUMATERA UTARA,10227,MANDAILING NATAL,10280,PANYABUNGAN TIMUR
6728,SUMATERA UTARA,10227,MANDAILING NATAL,10267,PANYABUNGAN UTARA
6728,SUMATERA UTARA,10227,MANDAILING NATAL,10602,PUNCAK SORIK MARAPI
6728,SUMATERA UTARA,10227,MANDAILING NATAL,10569,RANTO BAEK
6728,SUMATERA UTARA,10227,MANDAILING NATAL,10319,SIABU
6728,SUMATERA UTARA,10227,MANDAILING NATAL,10623,SINUNUKAN
6728,SUMATERA UTARA,10227,MANDAILING NATAL,10402,TAMBANGAN
6728,SUMATERA UTARA,10227,MANDAILING NATAL,10423,ULU PUNGKUT
6728,SUMATERA UTARA,7960,NIAS,8020,BAWOLATO
6728,SUMATERA UTARA,7960,NIAS,8069,BOTOMUZOI
6728,SUMATERA UTARA,7960,NIAS,7975,GIDO
6728,SUMATERA UTARA,7960,NIAS,7961,HILIDUHO
6728,SUMATERA UTARA,7960,NIAS,8056,HILISERANGKAI
6728,SUMATERA UTARA,7960,NIAS,8001,IDANO GAWO
6728,SUMATERA UTARA,7960,NIAS,8037,MA'U
6728,SUMATERA UTARA,7960,NIAS,83458,SOGAE'ADU
6728,SUMATERA UTARA,7960,NIAS,8047,SOMOLO-MOLO
6728,SUMATERA UTARA,7960,NIAS,8082,ULUGAWO
6728,SUMATERA UTARA,7013,NIAS BARAT,7014,LAHOMI
6728,SUMATERA UTARA,7013,NIAS BARAT,7112,LOLOFITU MOI
6728,SUMATERA UTARA,7013,NIAS BARAT,7078,MANDREHE
6728,SUMATERA UTARA,7013,NIAS BARAT,7052,MANDREHE BARAT
6728,SUMATERA UTARA,7013,NIAS BARAT,7099,MANDREHE UTARA
6728,SUMATERA UTARA,7013,NIAS BARAT,7067,MORO'O
6728,SUMATERA UTARA,7013,NIAS BARAT,7026,SIROMBU
6728,SUMATERA UTARA,7013,NIAS BARAT,7126,ULU MORO'O
6728,SUMATERA UTARA,10646,NIAS SELATAN,10823,AMANDRAYA
6728,SUMATERA UTARA,10646,NIAS SELATAN,10963,ARAMO
6728,SUMATERA UTARA,10646,NIAS SELATAN,83467,BORONADU
6728,SUMATERA UTARA,10646,NIAS SELATAN,11005,FANAYAMA
6728,SUMATERA UTARA,10646,NIAS SELATAN,10674,GOMO
6728,SUMATERA UTARA,10646,NIAS SELATAN,10735,HIBALA
6728,SUMATERA UTARA,10646,NIAS SELATAN,10917,HILIMEGAI
6728,SUMATERA UTARA,10646,NIAS SELATAN,83463,HILISALAWA'AHE
6728,SUMATERA UTARA,10646,NIAS SELATAN,83460,HURUNA
6728,SUMATERA UTARA,10646,NIAS SELATAN,930090,IDANOTAE
6728,SUMATERA UTARA,10646,NIAS SELATAN,10699,LAHUSA
6728,SUMATERA UTARA,10646,NIAS SELATAN,10647,LOLOMATUA
6728,SUMATERA UTARA,10646,NIAS SELATAN,10845,LOLOWA'U
6728,SUMATERA UTARA,10646,NIAS SELATAN,930083,LUAHAGUNDRE MANIAMOLO
6728,SUMATERA UTARA,10646,NIAS SELATAN,10902,MANIAMOLO
6728,SUMATERA UTARA,10646,NIAS SELATAN,10941,MAZINO
6728,SUMATERA UTARA,10646,NIAS SELATAN,10990,MAZO
6728,SUMATERA UTARA,10646,NIAS SELATAN,83462,ONOHAZUMBA
6728,SUMATERA UTARA,10646,NIAS SELATAN,930084,ONOLALU
6728,SUMATERA UTARA,10646,NIAS SELATAN,83461,O'O'U
6728,SUMATERA UTARA,10646,NIAS SELATAN,10758,PULAU-PULAU BATU
6728,SUMATERA UTARA,10646,NIAS SELATAN,83469,PULAU-PULAU BATU BARAT
6728,SUMATERA UTARA,10646,NIAS SELATAN,10979,PULAU-PULAU BATU TIMUR
6728,SUMATERA UTARA,10646,NIAS SELATAN,83470,PULAU-PULAU BATU UTARA
6728,SUMATERA UTARA,10646,NIAS SELATAN,83465,SIDUA'ORI
6728,SUMATERA UTARA,10646,NIAS SELATAN,83468,SIMUK
6728,SUMATERA UTARA,10646,NIAS SELATAN,83466,SOMAMBAWA
6728,SUMATERA UTARA,10646,NIAS SELATAN,10887,SUSUA
6728,SUMATERA UTARA,10646,NIAS SELATAN,83471,TANAH MASA
6728,SUMATERA UTARA,10646,NIAS SELATAN,10805,TELUK DALAM
6728,SUMATERA UTARA,10646,NIAS SELATAN,10929,TOMA
6728,SUMATERA UTARA,10646,NIAS SELATAN,930085,ULU IDANOTAE
6728,SUMATERA UTARA,10646,NIAS SELATAN,83459,ULUNOYO
6728,SUMATERA UTARA,10646,NIAS SELATAN,83464,ULUSUSUA
6728,SUMATERA UTARA,10646,NIAS SELATAN,10953,UMBUNASI
6728,SUMATERA UTARA,6888,NIAS UTARA,6973,AFULU
6728,SUMATERA UTARA,6888,NIAS UTARA,6949,ALASA
6728,SUMATERA UTARA,6888,NIAS UTARA,6942,ALASA TALUMUZOI
6728,SUMATERA UTARA,6888,NIAS UTARA,6983,LAHEWA
6728,SUMATERA UTARA,6888,NIAS UTARA,7005,LAHEWA TIMUR
6728,SUMATERA UTARA,6888,NIAS UTARA,6889,LOTU
6728,SUMATERA UTARA,6888,NIAS UTARA,6930,NAMOHALU ESIWA
6728,SUMATERA UTARA,6888,NIAS UTARA,6903,SAWO
6728,SUMATERA UTARA,6888,NIAS UTARA,6923,SITOLU ORI
6728,SUMATERA UTARA,6888,NIAS UTARA,6964,TUGALA OYO
6728,SUMATERA UTARA,6888,NIAS UTARA,6914,TUHEMBERUA
6728,SUMATERA UTARA,12606,PADANG LAWAS,83407,AEK NABARA BARUMUN
6728,SUMATERA UTARA,12606,PADANG LAWAS,12809,BARUMUN
6728,SUMATERA UTARA,12606,PADANG LAWAS,83406,BARUMUN SELATAN
6728,SUMATERA UTARA,12606,PADANG LAWAS,12630,BARUMUN TENGAH
6728,SUMATERA UTARA,12606,PADANG LAWAS,12891,BATANG LUBU SUTAM
6728,SUMATERA UTARA,12606,PADANG LAWAS,12708,HURISTAK
6728,SUMATERA UTARA,12606,PADANG LAWAS,12761,HUTA RAJA TINGGI
6728,SUMATERA UTARA,12606,PADANG LAWAS,12736,LUBUK BARUMUN
6728,SUMATERA UTARA,12606,PADANG LAWAS,83472,SIHAPAS BARUMUN
6728,SUMATERA UTARA,12606,PADANG LAWAS,12851,SOSA
6728,SUMATERA UTARA,12606,PADANG LAWAS,12607,SOSOPAN
6728,SUMATERA UTARA,12606,PADANG LAWAS,12793,ULU BARUMUN
6728,SUMATERA UTARA,12208,PADANG LAWAS UTARA,12527,BATANG ONANG
6728,SUMATERA UTARA,12208,PADANG LAWAS UTARA,12254,DOLOK
6728,SUMATERA UTARA,12208,PADANG LAWAS UTARA,12209,DOLOK SIGOMPULON
6728,SUMATERA UTARA,12208,PADANG LAWAS UTARA,12341,HALONGONAN
6728,SUMATERA UTARA,12208,PADANG LAWAS UTARA,930087,HALONGONAN TIMUR
6728,SUMATERA UTARA,12208,PADANG LAWAS UTARA,12595,HULU SIHAPAS
6728,SUMATERA UTARA,12208,PADANG LAWAS UTARA,12386,PADANG BOLAK
6728,SUMATERA UTARA,12208,PADANG LAWAS UTARA,12464,PADANG BOLAK JULU
6728,SUMATERA UTARA,12208,PADANG LAWAS UTARA,930086,PADANG BOLAK TENGGARA
6728,SUMATERA UTARA,12208,PADANG LAWAS UTARA,12488,PORTIBI
6728,SUMATERA UTARA,12208,PADANG LAWAS UTARA,12560,SIMANGAMBAT
6728,SUMATERA UTARA,12208,PADANG LAWAS UTARA,930088,UJUNG BATU
6728,SUMATERA UTARA,11022,PAKPAK BHARAT,11034,KERAJAAN
6728,SUMATERA UTARA,11022,PAKPAK BHARAT,11064,PAGINDAR
6728,SUMATERA UTARA,11022,PAKPAK BHARAT,11058,PERGETTENG GETTENG SENGKUT
6728,SUMATERA UTARA,11022,PAKPAK BHARAT,11045,SALAK
6728,SUMATERA UTARA,11022,PAKPAK BHARAT,11076,SIEMPAT RUBE
6728,SUMATERA UTARA,11022,PAKPAK BHARAT,11023,SITELU TALI URANG JEHE
6728,SUMATERA UTARA,11022,PAKPAK BHARAT,11052,SITELU TALI URANG JULU
6728,SUMATERA UTARA,11022,PAKPAK BHARAT,11069,TINADA
6728,SUMATERA UTARA,11247,SAMOSIR,11260,HARIAN
6728,SUMATERA UTARA,11247,SAMOSIR,11292,NAINGGOLAN
6728,SUMATERA UTARA,11247,SAMOSIR,11279,ONAN RUNGGU
6728,SUMATERA UTARA,11247,SAMOSIR,11305,PALIPI
6728,SUMATERA UTARA,11247,SAMOSIR,11328,PANGURURAN
6728,SUMATERA UTARA,11247,SAMOSIR,11319,RONGGUR NIHUTA
6728,SUMATERA UTARA,11247,SAMOSIR,11248,SIANJUR MULA MULA
6728,SUMATERA UTARA,11247,SAMOSIR,11357,SIMANINDO
6728,SUMATERA UTARA,11247,SAMOSIR,11272,SITIO-TIO
6728,SUMATERA UTARA,11374,SERDANG BEDAGAI,11457,BANDAR KHALIFAH
6728,SUMATERA UTARA,11374,SERDANG BEDAGAI,11615,BINTANG BAYU
6728,SUMATERA UTARA,11374,SERDANG BEDAGAI,11502,DOLOK MASIHUL
6728,SUMATERA UTARA,11374,SERDANG BEDAGAI,11463,DOLOK MERAWAN
6728,SUMATERA UTARA,11374,SERDANG BEDAGAI,11531,KOTARIH
6728,SUMATERA UTARA,11374,SERDANG BEDAGAI,11375,PANTAI CERMIN
6728,SUMATERA UTARA,11374,SERDANG BEDAGAI,11579,PEGAJAHAN
6728,SUMATERA UTARA,11374,SERDANG BEDAGAI,11388,PERBAUNGAN
6728,SUMATERA UTARA,11374,SERDANG BEDAGAI,11593,SEI BAMBAN
6728,SUMATERA UTARA,11374,SERDANG BEDAGAI,11430,SEI. RAMPAH
6728,SUMATERA UTARA,11374,SERDANG BEDAGAI,11553,SERBA JADI
6728,SUMATERA UTARA,11374,SERDANG BEDAGAI,11543,SILINDA
6728,SUMATERA UTARA,11374,SERDANG BEDAGAI,11481,SIPISPIS
6728,SUMATERA UTARA,11374,SERDANG BEDAGAI,11448,TANJUNG BERINGIN
6728,SUMATERA UTARA,11374,SERDANG BEDAGAI,11604,TEBING SYAHBANDAR
6728,SUMATERA UTARA,11374,SERDANG BEDAGAI,11564,TEBING TINGGI
6728,SUMATERA UTARA,11374,SERDANG BEDAGAI,11417,TELUK MENGKUDU
6728,SUMATERA UTARA,9114,SIMALUNGUN,9382,BANDAR
6728,SUMATERA UTARA,9114,SIMALUNGUN,9372,BANDAR HULUAN
6728,SUMATERA UTARA,9114,SIMALUNGUN,9397,BANDAR MASILAM
6728,SUMATERA UTARA,9114,SIMALUNGUN,9204,BOSAR MALIGAS
6728,SUMATERA UTARA,9114,SIMALUNGUN,931271,DOLOG MASAGAL
6728,SUMATERA UTARA,9114,SIMALUNGUN,9310,DOLOK BATU NANGGAR
6728,SUMATERA UTARA,9114,SIMALUNGUN,9276,DOLOK PANRIBUAN
6728,SUMATERA UTARA,9114,SIMALUNGUN,9349,DOLOK PARDAMEAN
6728,SUMATERA UTARA,9114,SIMALUNGUN,9414,DOLOK SILAU
6728,SUMATERA UTARA,9114,SIMALUNGUN,9304,GIRSANG SIPANGAN BOLON
6728,SUMATERA UTARA,9114,SIMALUNGUN,9133,GUNUNG MALELA
6728,SUMATERA UTARA,9114,SIMALUNGUN,9150,GUNUNG MALIGAS
6728,SUMATERA UTARA,9114,SIMALUNGUN,9298,HARANGGAOL HORISON
6728,SUMATERA UTARA,9114,SIMALUNGUN,9266,HATONDUHAN
6728,SUMATERA UTARA,9114,SIMALUNGUN,9326,HUTA BAYU RAJA
6728,SUMATERA UTARA,9114,SIMALUNGUN,9340,JAWA MARAJA BAH JAMBI
6728,SUMATERA UTARA,9114,SIMALUNGUN,9182,JORLANG HATARAN
6728,SUMATERA UTARA,9114,SIMALUNGUN,9488,PAMATANG SILIMA HUTA
6728,SUMATERA UTARA,9114,SIMALUNGUN,9160,PANEI
6728,SUMATERA UTARA,9114,SIMALUNGUN,9172,PANOMBEIAN PANE
6728,SUMATERA UTARA,9114,SIMALUNGUN,9360,PEMATANG BANDAR
6728,SUMATERA UTARA,9114,SIMALUNGUN,9234,PEMATANG SIDAMANIK
6728,SUMATERA UTARA,9114,SIMALUNGUN,9287,PURBA
6728,SUMATERA UTARA,9114,SIMALUNGUN,9452,RAYA
6728,SUMATERA UTARA,9114,SIMALUNGUN,9192,RAYA KAHEAN
6728,SUMATERA UTARA,9114,SIMALUNGUN,9115,SIANTAR
6728,SUMATERA UTARA,9114,SIMALUNGUN,9220,SIDAMANIK
6728,SUMATERA UTARA,9114,SIMALUNGUN,9407,SILIMAKUTA
6728,SUMATERA UTARA,9114,SIMALUNGUN,9424,SILOU KAHEAN
6728,SUMATERA UTARA,9114,SIMALUNGUN,9245,TANAH JAWA
6728,SUMATERA UTARA,9114,SIMALUNGUN,9441,TAPIAN DOLOK
6728,SUMATERA UTARA,9114,SIMALUNGUN,9470,UJUNG PADANG
6728,SUMATERA UTARA,7697,TAPANULI SELATAN,7908,AEK BILAH
6728,SUMATERA UTARA,7697,TAPANULI SELATAN,7698,ANGKOLA BARAT
6728,SUMATERA UTARA,7697,TAPANULI SELATAN,7949,ANGKOLA SANGKUNUR
6728,SUMATERA UTARA,7697,TAPANULI SELATAN,7809,ANGKOLA SELATAN
6728,SUMATERA UTARA,7697,TAPANULI SELATAN,7737,ANGKOLA TIMUR
6728,SUMATERA UTARA,7697,TAPANULI SELATAN,7864,ARSE
6728,SUMATERA UTARA,7697,TAPANULI SELATAN,7827,BATANG ANGKOLA
6728,SUMATERA UTARA,7697,TAPANULI SELATAN,7713,BATANG TORU
6728,SUMATERA UTARA,7697,TAPANULI SELATAN,7875,MARANCAR
6728,SUMATERA UTARA,7697,TAPANULI SELATAN,7921,MUARA BATANG TORU
6728,SUMATERA UTARA,7697,TAPANULI SELATAN,7794,SAIPAR DOLOK HOLE
6728,SUMATERA UTARA,7697,TAPANULI SELATAN,7888,SAYUR MATINGGI
6728,SUMATERA UTARA,7697,TAPANULI SELATAN,7753,SIPIROK
6728,SUMATERA UTARA,7697,TAPANULI SELATAN,7931,TANO TOMBANGAN ANGKOLA
6728,SUMATERA UTARA,7240,TAPANULI TENGAH,7361,ANDAM DEWI
6728,SUMATERA UTARA,7240,TAPANULI TENGAH,7392,BADIRI
6728,SUMATERA UTARA,7240,TAPANULI TENGAH,7241,BARUS
6728,SUMATERA UTARA,7240,TAPANULI TENGAH,7411,BARUS UTARA
6728,SUMATERA UTARA,7240,TAPANULI TENGAH,7299,KOLANG
6728,SUMATERA UTARA,7240,TAPANULI TENGAH,7425,LUMUT
6728,SUMATERA UTARA,7240,TAPANULI TENGAH,7289,MANDUAMAS
6728,SUMATERA UTARA,7240,TAPANULI TENGAH,7271,PANDAN
6728,SUMATERA UTARA,7240,TAPANULI TENGAH,7402,PASARIBU TOBING
6728,SUMATERA UTARA,7240,TAPANULI TENGAH,7281,PINANGSORI
6728,SUMATERA UTARA,7240,TAPANULI TENGAH,7432,SARUDIK
6728,SUMATERA UTARA,7240,TAPANULI TENGAH,7322,SIBABANGUN
6728,SUMATERA UTARA,7240,TAPANULI TENGAH,7352,SIRANDORUNG
6728,SUMATERA UTARA,7240,TAPANULI TENGAH,7376,SITAHUIS
6728,SUMATERA UTARA,7240,TAPANULI TENGAH,7255,SORKAM
6728,SUMATERA UTARA,7240,TAPANULI TENGAH,7340,SORKAM BARAT
6728,SUMATERA UTARA,7240,TAPANULI TENGAH,7330,SOSOR GADONG
6728,SUMATERA UTARA,7240,TAPANULI TENGAH,7418,SUKA BANGUN
6728,SUMATERA UTARA,7240,TAPANULI TENGAH,7312,TAPIAN NAULI
6728,SUMATERA UTARA,7240,TAPANULI TENGAH,7383,TUKKA
6728,SUMATERA UTARA,7438,TAPANULI UTARA,7484,ADIAN KOTING
6728,SUMATERA UTARA,7438,TAPANULI UTARA,7668,GAROGA
6728,SUMATERA UTARA,7438,TAPANULI UTARA,7681,MUARA
6728,SUMATERA UTARA,7438,TAPANULI UTARA,7591,PAGARAN
6728,SUMATERA UTARA,7438,TAPANULI UTARA,7534,PAHAE JAE
6728,SUMATERA UTARA,7438,TAPANULI UTARA,7514,PAHAE JULU
6728,SUMATERA UTARA,7438,TAPANULI UTARA,7645,PANGARIBUAN
6728,SUMATERA UTARA,7438,TAPANULI UTARA,7606,PARMONANGAN
6728,SUMATERA UTARA,7438,TAPANULI UTARA,7557,PURBA TUA
6728,SUMATERA UTARA,7438,TAPANULI UTARA,7471,SIATAS BARITA
6728,SUMATERA UTARA,7438,TAPANULI UTARA,7569,SIBORONG-BORONG
6728,SUMATERA UTARA,7438,TAPANULI UTARA,7548,SIMANGUMBAN
6728,SUMATERA UTARA,7438,TAPANULI UTARA,7621,SIPAHUTAR
6728,SUMATERA UTARA,7438,TAPANULI UTARA,7499,SIPOHOLON
6728,SUMATERA UTARA,7438,TAPANULI UTARA,7439,TARUTUNG
6728,SUMATERA UTARA,10020,TOBA SAMOSIR,10147,AJIBATA
6728,SUMATERA UTARA,10020,TOBA SAMOSIR,10021,BALIGE
6728,SUMATERA UTARA,10020,TOBA SAMOSIR,83408,BONATUA LUNASI
6728,SUMATERA UTARA,10020,TOBA SAMOSIR,10113,BORBOR
6728,SUMATERA UTARA,10020,TOBA SAMOSIR,10091,HABINSARAN
6728,SUMATERA UTARA,10020,TOBA SAMOSIR,10055,LAGUBOTI
6728,SUMATERA UTARA,10020,TOBA SAMOSIR,10157,LUMBAN JULU
6728,SUMATERA UTARA,10020,TOBA SAMOSIR,10200,NASSAU
6728,SUMATERA UTARA,10020,TOBA SAMOSIR,83409,PARMAKSIAN
6728,SUMATERA UTARA,10020,TOBA SAMOSIR,10102,PINTU POHAN MERANTI
6728,SUMATERA UTARA,10020,TOBA SAMOSIR,10120,PORSEA
6728,SUMATERA UTARA,10020,TOBA SAMOSIR,10213,SIANTAR NARUMONDA
6728,SUMATERA UTARA,10020,TOBA SAMOSIR,10191,SIGUMPAR
6728,SUMATERA UTARA,10020,TOBA SAMOSIR,10076,SILAEN
6728,SUMATERA UTARA,10020,TOBA SAMOSIR,10206,TAMPAHAN
6728,SUMATERA UTARA,10020,TOBA SAMOSIR,10173,ULUAN
12920,SUMATERA BARAT,13317,AGAM,13361,AMPEK ANGKEK
12920,SUMATERA BARAT,13317,AGAM,13398,AMPEK NAGARI
12920,SUMATERA BARAT,13317,AGAM,13353,BANUHAMPU
12920,SUMATERA BARAT,13317,AGAM,13369,BASO
12920,SUMATERA BARAT,13317,AGAM,13403,CANDUNG
12920,SUMATERA BARAT,13317,AGAM,13345,IV KOTO
12920,SUMATERA BARAT,13317,AGAM,13407,KAMANG MAGEK
12920,SUMATERA BARAT,13317,AGAM,13322,LUBUK BASUNG
12920,SUMATERA BARAT,13317,AGAM,13411,MALALAK
12920,SUMATERA BARAT,13317,AGAM,13338,MATUR
12920,SUMATERA BARAT,13317,AGAM,13380,PALUPUH
12920,SUMATERA BARAT,13317,AGAM,13385,PELEMBAYAN
12920,SUMATERA BARAT,13317,AGAM,13392,SUNGAI PUA
12920,SUMATERA BARAT,13317,AGAM,13318,TANJUNG MUTIARA
12920,SUMATERA BARAT,13317,AGAM,13328,TANJUNG RAYA
12920,SUMATERA BARAT,13317,AGAM,13376,TILATANG KAMANG
12920,SUMATERA BARAT,13608,DHARMASRAYA,83415,ASAM JUJUHAN
12920,SUMATERA BARAT,13608,DHARMASRAYA,13609,KOTO BARU
12920,SUMATERA BARAT,13608,DHARMASRAYA,83416,KOTO BESAR
12920,SUMATERA BARAT,13608,DHARMASRAYA,83412,KOTO SALAK
12920,SUMATERA BARAT,13608,DHARMASRAYA,83414,PADANG LAWEH
12920,SUMATERA BARAT,13608,DHARMASRAYA,13617,PULAU PUNJUNG
12920,SUMATERA BARAT,13608,DHARMASRAYA,83410,SEMBILAN KOTO
12920,SUMATERA BARAT,13608,DHARMASRAYA,13630,SITIUNG
12920,SUMATERA BARAT,13608,DHARMASRAYA,13623,SUNGAI RUMBAI
12920,SUMATERA BARAT,13608,DHARMASRAYA,83411,TIMPEH
